,genre,artist,track,track_id,popularity,danceability,instrumentalness,favorite,prediction
92388,Hip-Hop,Maître Gims,Est-ce que tu m'aimes ? - Pilule Bleue,3a9TMd2Yrza6HXqqlfMtfy,69,0.779,0.0,0,1
92404,Hip-Hop,Calle 13,La Vuelta Al Mundo,1jlKdNbOA90rjnt88GJnwO,69,0.748,1.62e-06,0,1
92589,Hip-Hop,Yandel,Nunca Me Olvides,27ebni0DfbT5Owz6W42HP8,63,0.8140000000000001,0.0,0,1
92672,Hip-Hop,Jason Derulo,Colors,0AmjoOwf1G8MB8SEG1AOGi,65,0.7170000000000001,0.0,0,1
92729,Hip-Hop,Rels B,Buenos Genes,5I2I0xdHPV5opTDQbItBIb,73,0.804,0.0,0,1
92832,Indie,Bryce Vine,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,78,0.763,0.00118,0,1
92837,Indie,Halsey,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,81,0.742,0.0,0,1
92847,Indie,BØRNS,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,74,0.611,0.00137,0,1
92857,Indie,alt-J,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,71,0.616,0.0008789999999999999,0,1
92861,Indie,Quinn XCII,Flare Guns,7cM9Kqto11iJpY2RwgVJSq,74,0.812,0.0,0,1
92872,Indie,Halsey,Gasoline,2IO7yf562c1zLzpanal1DT,76,0.731,0.0,0,1
92873,Indie,Halsey,Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8,76,0.67,1.11e-06,0,1
92883,Indie,G-Eazy,I Mean It,6jmTHeoWvBaSrwWttr8Xvu,75,0.7120000000000001,0.0,0,1
92894,Indie,Ruel,Younger,2qXicQG06oT0ijKBznpgQv,78,0.745,0.0,0,1
92897,Indie,Quinn XCII,U & Us,6SL7KzIA96f0HiKjuv7tED,71,0.605,0.0026899999999999997,0,1
92900,Indie,KALEO,Way Down We Go,0y1QJc3SJVPKJ1OvFmFqe6,76,0.489,0.000333,0,1
92901,Indie,No Rome,Narcissist (feat. The 1975),4qjLvvBh5ZeKEPyShKRf06,74,0.5429999999999999,1.53e-06,0,1
92908,Indie,Young the Giant,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,71,0.534,6.24e-06,0,1
92909,Indie,ayokay,Stay With Me,65Bynqyt59f3fojjs1Uo41,74,0.695,0.00018999999999999998,0,1
92927,Indie,Absofacto,Dissolve,7pBrj5rt4SSxXwFKOyZfHR,70,0.688,0.000157,0,1
92929,Indie,Dermot Kennedy,Lost,57MUBmB0IhftnHLtlQK9JP,73,0.578,0.0,0,1
92937,Indie,Maisie Peters,Worst of You,54iSfkh69fxhnSNrgvTEBp,75,0.741,0.0,0,1
92941,Indie,Flume,Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,70,0.444,0.0,0,1
92946,Indie,Ansel Elgort,Thief,3BtA1koBtnClfirgg4BpjI,75,0.665,0.0,0,1
92950,Indie,Hippo Campus,Buttercup,6iCJCZqDJjmBxt07Oid6FI,65,0.623,6.52e-06,0,1
92953,Indie,Two Feet,I Feel Like I'm Drowning,3aauaXWRgwCMoykMbI0Jq1,75,0.7170000000000001,0.00428,0,1
92955,Indie,James TW,When You Love Someone,1o6YK7phnXgsljfWSQQfWc,81,0.675,0.0,0,1
92964,Indie,Chelsea Cutler,Your Shirt,5vtyFzfLkCSJvXEZFjQAa1,70,0.426,0.0,0,1
92966,Indie,Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,74,0.547,0.0,0,1
92976,Indie,boy pablo,Feeling Lonely,5uIRujGRZv5t4fGKkUTv4n,69,0.635,3.72e-05,0,1
92977,Indie,Quinn XCII,Holding Hands (feat. Elohim),5lEBksW3vntnNLDr2f5QUv,67,0.67,3.04e-05,0,1
92987,Indie,Shakey Graves,Tomorrow,47KDDZgFiX1w6RFOuLXsSn,69,0.564,3.43e-06,0,1
92991,Indie,Angus & Julia Stone,Big Jet Plane,5Z1U0knfYnsfvZycgDeOiC,66,0.763,0.00747,0,1
92994,Indie,Bea Miller,it's not u it's me,7cLm450e9XaPrEZTSTsfwU,73,0.7759999999999999,1.6899999999999997e-05,0,1
93001,Indie,Local Natives,Dark Days,7LZN7FkxHZk6maiN6NdI2i,65,0.604,0.0019,0,1
93007,Indie,Matt Maeson,Hallucinogenics,6BRW1hLPP14wpaxJF8YTWe,66,0.608,0.0,0,1
93008,Indie,Moon Taxi,Two High,5huOzlgCK7PsMSG4TFBvKY,69,0.68,0.00132,0,1
93009,Indie,Mallrat,Groceries,706J9prVXY8vZHhp9VGiBE,67,0.6859999999999999,1.9399999999999997e-05,0,1
93012,Indie,Gus Dapperton,"Prune, You Talk Funny",6KKHXbJtnJPjla3V49YPac,66,0.57,0.00247,0,1
93020,Indie,Passion Pit,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,68,0.5660000000000001,0.0,0,1
93026,Indie,The Lumineers,Cleopatra,2ToW7zhGCrVrLU4fiKj9U1,65,0.536,0.000143,0,1
93044,Indie,for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,71,0.597,8.35e-06,0,1
93050,Indie,Gus Dapperton,I'm Just Snacking,6413UUgINHbZsCJeJBFlmT,66,0.615,4.1e-06,0,1
93067,Indie,Elohim,Sleepy Eyes,07CQ0ux2CwbaVN05sfG1zN,68,0.608,0.0,0,1
93072,Indie,Peter Bjorn and John,Young Folks,6M6UoxIPn4NOWW0x7JPRfv,65,0.701,0.000627,0,1
93093,Indie,Doja Cat,Tia Tamera (feat. Rico Nasty),6mbWdNBDGL4joR1EHRUZg1,68,0.8140000000000001,0.0,0,1
93100,Indie,Cash Cash,Finest Hour (feat. Abir),0p0ljM6RxgpGt7wthGqBZa,73,0.6559999999999999,0.0,0,1
93103,Indie,Quinn XCII,FFYL,5WMr0rpgYeYXNSXar5IAvi,64,0.722,7.1e-06,0,1
93106,Indie,Quinn XCII,Full Circle,2uHSDyFByIUeTUAxZCTRp0,66,0.7509999999999999,0.0,0,1
93113,Indie,Hayley Kiyoko,What I Need (feat. Kehlani),5nFyaoBWwwMJ9fv33tZ2MB,71,0.633,0.0,0,1
93114,Indie,Halsey,Control,3SKzTIl9mW0DadTys9SFo3,70,0.5489999999999999,0.0,0,1
93115,Indie,Tyler Childers,Whitehouse Road,0fbR95FEaJUxiQYaqZZukv,63,0.607,0.000234,0,1
93118,Indie,G-Eazy,Let's Get Lost,5DSr1NMci58MEgS20vivSL,67,0.6709999999999999,3.98e-05,0,1
93123,Indie,Charlotte Lawrence,Just The Same,6UYMm9Jx9a05o0FDUBzNgr,68,0.736,0.0,0,1
93128,Indie,Mallrat,Nobody's Home,41quh2FVZsAoj1LqqLEpTj,66,0.623,0.000101,0,1
93129,Indie,Vance Joy,Like Gold,6Od2OWvoT4embWAgIGeFRd,68,0.47700000000000004,8.36e-06,0,1
93137,Indie,Halsey,Castle,16w8ZGVSjI4TlTLV8VimBY,70,0.626,0.0,0,1
93140,Indie,Hollow Coves,Coastline,2KCqAdd2ad0hpJc5ySoTE8,71,0.67,0.00316,0,1
93158,Indie,VÉRITÉ,Somebody Else,34i4yxPrHWquuR4kjiivFO,67,0.674,0.000529,0,1
93159,Indie,Vance Joy,Lay It On Me,7oekneJCJO74ycdLzdk16v,67,0.733,6.98e-06,0,1
93175,Indie,A R I Z O N A,Freaking Out,5boqkVlc0CWhfTjksnpc1X,70,0.6609999999999999,0.00503,0,1
93178,Indie,Anna Of The North,Lovers,6q8onrzcka32nGVrnWYGBQ,65,0.599,0.00435,0,1
93183,Indie,Cage The Elephant,Cold Cold Cold,1Q3t9fWvHUXKsMmpD2XpUu,69,0.5489999999999999,6.68e-05,0,1
93188,Indie,Henry Jamison,Real Peach,6p4mASLulKdpNFLxQhs0ff,69,0.579,0.000206,0,1
93191,Indie,Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,68,0.778,0.0,0,1
93192,Indie,Joywave,It's A Trip!,6IY3cC281mz9q0bViUEldz,65,0.679,0.00322,0,1
93194,Indie,Carly Rae Jepsen,Now That I Found You,5cE201rNvIkryS8N1dJ5nR,71,0.611,0.0,0,1
93203,Indie,Arctic Monkeys,Arabella,7nzsY8vlnKdvGOEE0rjAXZ,74,0.579,1.26e-06,0,1
93224,Indie,Dermot Kennedy,"Heartless - Recorded At RAK Studios, London",6S4vdF9ENvX8WN8PvJ6soA,67,0.444,0.0,0,1
93226,Indie,SG Lewis,Better - SG Lewis x Clairo,32T61xmNSIXhGkEszzs0t8,68,0.6990000000000001,0.00029,0,1
93239,Indie,Halsey,Strangers,11EDhDAVDtGPoSar6ootYA,70,0.69,4.0799999999999996e-05,0,1
93259,Indie,WALK THE MOON,Kamikaze,3YQ96qkxiEwTLwgu2Izcmq,65,0.575,0.0,0,1
93260,Indie,Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),5K09638EBQjVMrZYXA89aC,71,0.8290000000000001,0.00792,0,1
93269,Indie,Glades,Do Right,45w70aQhNwke1yrQZO0ffm,65,0.752,0.0,0,1
93270,Indie,Bahamas,All The Time,40WXqoyOLAAugGmJWZU1FY,65,0.711,0.00427,0,1
93282,Indie,Hoodie Allen,No Interruption,2yJVeT8cP1zstJxRP7Nlv8,65,0.49700000000000005,0.0,0,1
93298,Indie,Lewis Watson,little light - acoustic version,6PRotAx0lUWP0bHBr6jm42,67,0.67,0.0,0,1
93310,Indie,Ryan Oakes,Drinking About You,5gVS6nLLXzp7H30vyfXRD6,67,0.685,0.0,0,1
93323,Indie,Loote,Wish I Never Met You,6Wrx0ZDaB3dxBDl1ZnddXT,67,0.621,0.0,0,1
93358,Indie,ayokay,Sleepless Nights,4PUWpNtDejQwwa80LjvxXl,66,0.6629999999999999,6.25e-06,0,1
93364,Indie,Whole Doubts,Leave (feat. Kevin Garrett),2N3oHj0P6cN7FS6oNTqgNd,65,0.696,7.97e-06,0,1
93372,Indie,MISSIO,Bottom Of The Deep Blue Sea,6AvslIXIi9iaGvukefyVVK,67,0.573,0.00018999999999999998,0,1
93389,Indie,for KING & COUNTRY,joy.,0vBjd0I8iefycEZ2ex1Zpi,67,0.68,0.00105,0,1
93394,Indie,Witt Lowry,GHOST,7iJxyaDSXtrQIolgGb1CcS,65,0.722,1.73e-05,0,1
93433,Indie,Wrabel,The Village,6epvwUINain4iSHCTWA0sj,66,0.55,0.0,0,1
93442,Indie,Dead Horses,Turntable,0Dp07EA5ybveKSUE27CuEd,67,0.603,0.00183,0,1
93448,Indie,Grizfolk,Spoonful,6Y2DPBV2uBBfqQOPZnW3LD,65,0.589,0.0,0,1
93468,Indie,Sasha Sloan,Runaway,7oHijHxh7cI40fNC4S619V,65,0.675,6.64e-05,0,1
93474,Indie,Olivia O'Brien,Empty,5648YJgWmV5TSYRdF6Cxl1,68,0.782,0.0,0,1
93497,Indie,G-Eazy,Sober,3qk4wRMDlaeagZGjSYbsOV,67,0.5579999999999999,0.0,0,1
93502,Indie,Michael Schulte,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,71,0.531,0.0,0,1
93509,Indie,Ed Prosek,The Mountain,4VR3rTlDwB1tB8f0Q2R07e,66,0.588,1.14e-06,0,1
93518,Indie,Olivia O'Brien,Love Myself,4XzgjxGKqULifVf7mnDIQK,68,0.653,0.0,0,1
93527,Indie,Samm Henshaw,Church (feat. EARTHGANG),6SzbbQUOx85hxpqsesoMfx,66,0.652,0.00044,0,1
93552,Indie,James TW,Soldier,0P7hldeLJsslU345SbZi5R,73,0.531,0.0,0,1
93561,Indie,Halsey,Hold Me Down,4U38hORPx8SsUAXGumsUYN,66,0.677,0.0,0,1
93562,Indie,Sons Of The East,My Repair,4dxzf0bWuBb0AYs25VNL3y,67,0.5710000000000001,0.0,0,1
93571,Indie,JP Saxe,The Few Things (with Charlotte Lawrence),7GajeLvMksa794ZEQXwRSy,67,0.536,5.88e-06,0,1
93572,Indie,Birdtalker,Heavy,2RmH5VLkfdILc6wTK1LWkH,69,0.614,2.64e-06,0,1
93583,Indie,Noah Kahan,Young Blood,20OrSCxQNhfAtiWtbLn3hf,67,0.569,0.0,0,1
93593,Indie,Rico Love,Fight for You,479acVfQ74icOy772hE1ba,65,0.532,7.83e-06,0,1
93613,Indie,James Blake,Power On,5Yq38evNk28qlTVHHtwBhT,65,0.649,0.0070599999999999994,0,1
93620,Indie,The Mayries,Umbrella - Acoustic Version,1hrDzrt4YgZdD67MOu5U0Q,73,0.675,0.0,0,1
93632,Indie,Chloe x Halle,Happy Without Me,1mQI744KrltnCU798zIGEe,66,0.57,0.0,0,1
93655,Indie,HONNE,Day 1 ◑,6ZzYETKetIfNUsZUb23jgG,67,0.503,0.000708,0,1
93661,Indie,Tall Heights,Back to Autumn,3TdZbELsPLWYZAArGSfwyQ,65,0.478,0.00109,0,1
93665,Indie,Jewel,You Were Meant For Me,6kBU9uWqar0Fw2Ws0he11A,68,0.5820000000000001,1.48e-06,0,1
93669,Indie,Arctic Monkeys,Knee Socks,2LGdO5MtFdyphi2EihANZG,69,0.665,0.0029100000000000003,0,1
93675,Indie,A R I Z O N A,Find Someone,654BH5npNnfbFZyHD4c2RC,67,0.7879999999999999,0.000126,0,1
93687,Indie,Dermot Kennedy,Power Over Me - Acoustic,47rNYq9IUveetu35c65xTw,65,0.609,0.0,0,1
93690,Indie,Carly Rae Jepsen,Party For One,4DM3zxFlei14ZOyKFtEx5p,67,0.685,0.0,0,1
93742,Indie,James TW,Please Keep Loving Me,78zUxUPvONPgMIt46q5be6,73,0.537,1.78e-06,0,1
93747,Indie,Declan J Donovan,Fallen so Young,3y4uSQwxHckyRcvafEilkN,67,0.552,0.0,0,1
93751,Indie,Sharon Van Etten,Every Time the Sun Comes Up,38ydcsbayM4oX21Hhu84DT,66,0.6629999999999999,5.41e-06,0,1
93762,Indie,MARINA,Superstar,4tIIRx9NG4Nyu53Xt9e8C3,70,0.7090000000000001,0.0,0,1
93785,Indie,Cody Simpson,La Da Dee,6f3Kn4QtwZPU2IvwwDSbLF,69,0.657,0.0,0,1
93789,Indie,Picture This,One Drink,7vSm2hckpPHTrIHpqmqOze,74,0.7070000000000001,1.79e-06,0,1
93837,Indie,Tom Walker,Not Giving In,0zk3x9oTDLLzcWERM5Or5X,70,0.47100000000000003,0.0,0,1
93848,Indie,This Band,Kahit Ayaw Mo Na,5V2AX2WTOHl2FKtftvisV6,81,0.662,0.00020800000000000001,0,1
93870,Indie,A R I Z O N A,Cross My Mind Pt. 2 (feat. Kiiara),6JsfvqClYnc2R5yZ67C2ch,66,0.632,5.8299999999999994e-05,0,1
93899,Indie,Noah Kahan,Mess,3qhOjLeh6HePtsDhtxGpuR,66,0.589,0.0,0,1
93933,Indie,Olivia O'Brien,I Don't Exist,0aJaR9VIZDnyFCEsn6KUF3,66,0.743,0.0,0,1
93949,Indie,Ivy Adara,Famous,3zzDs7euxA9c5guPOt7A1B,66,0.616,0.0,0,1
93952,Indie,Carly Rae Jepsen,No Drug Like Me,7KAQYB6yA9t4MFe98I7o7a,65,0.5529999999999999,1.14e-06,0,1
93958,Indie,Jaymes Young,Infinity,1SOClUWhOi8vHZYMz3GluK,66,0.6709999999999999,5.2900000000000005e-05,0,1
93965,Indie,NoMBe,Summer's Gone,62crJjeje0T8g5N3Tuq00V,65,0.598,0.00042699999999999997,0,1
94044,Indie,LÉON,Surround Me,4aai1PoVGPcspMhmzOzpZN,67,0.53,0.0,0,1
94058,Indie,MKTO,Monaco,3GQnWBLRh9GiaP34RlbTbK,68,0.653,0.0,0,1
94062,Indie,Møme,Aloha,7IfOWyh4jTfkcGVrXKVNq0,68,0.613,0.000771,0,1
94071,Indie,Greyson Chance,Low,5v6RTnnPQPEj2ciqpZewtc,66,0.47600000000000003,0.000236,0,1
94105,Indie,Riley Pearce,Brave,5gqcOwKXxGTth8CUfN8woT,65,0.505,0.00228,0,1
94109,Indie,Amber Mark,Lose My Cool,3G9zeErd0kMx012kmYUrm7,66,0.733,0.000272,0,1
94119,Indie,Leven Kali,Smile,5Wbjjde5ez7sx22OtmrXKV,66,0.772,0.00175,0,1
94176,Indie,Mahalia,Do Not Disturb,0HRkuP4sFPLLnbWpup0OgQ,69,0.789,3.06e-05,0,1
94181,Indie,Hollow Coves,The Woods - Acoustic,6uaIMhUZXMuT2Zz0vxrFiR,66,0.5710000000000001,0.000331,0,1
94187,Indie,Maisie Peters,Stay Young,7wjprvfscpUNacftNovfQO,67,0.685,5.62e-06,0,1
94254,Indie,I Belong to the Zoo,Sana,1X4l4i472kW5ofFP8Xo0x0,80,0.66,0.0,0,1
94259,Indie,Whethan,High (& Dua Lipa),3dD9yyYTQ73SZvyOygyKva,70,0.708,0.0,0,1
94320,Indie,Rhys,Too Good To Be True,3WKBNbYx32xlJQ0puFCnAJ,71,0.669,0.0,0,1
94361,Indie,AJ Mitchell,I Don't Want You Back,38nKfxyRrjYfx0ODX1W5yB,65,0.613,0.0,0,1
94369,Indie,HONNE,Me & You ◑,1ITJTMrS4cx8zdlI7DdSoo,66,0.769,0.000231,0,1
94371,Indie,Noah Kahan,Sink,3EIaMTBMRM42nbEROLg7cZ,70,0.568,0.00011399999999999999,0,1
94413,Indie,Vera Blue,All The Pretty Girls,1kgw52pWfmHsXP0eAmduLg,68,0.708,0.0,0,1
94551,Indie,James Smith,Tell Me That You Love Me,2wHA4yJKT8TJhGz20QxUqX,67,0.536,0.0,0,1
94558,Indie,Blood Orange,Charcoal Baby,3bBmpVl9rQKJsFFGLFilIS,65,0.622,0.00036899999999999997,0,1
94567,Indie,Lykke Li,I Follow Rivers - The Magician Remix,4Jv7lweGIUOFQ7Oq2AtAh9,73,0.7859999999999999,0.0019,0,1
94632,Indie,LP,When We're High,7ohDUXs6SsU3XjTI9pcKTS,67,0.754,6.56e-06,0,1
94750,Indie,Fruit Bats,When U Love Somebody,2Vy7B6YpJHfqSzMmheUfvy,58,0.723,0.00543,0,1
94763,Indie,Declan J Donovan,Better,2cJS4uSqiNCeH4CgOt9LNA,65,0.597,0.0,0,1
94787,Indie,The Black Keys,Fever,3Hx7RXqCS7Kzjy2ot2q1Gk,63,0.609,0.000302,0,1
94807,Indie,Sticky Fingers,How To Fly,3jAoLij05OiNndX2XlSRdS,70,0.6759999999999999,0.00172,0,1
94829,Indie,Hearts & Colors,Lighthouse - Andrelli Remix,04CttTezSnv71USiiG9mIo,66,0.595,0.0,0,1
94866,Indie,Tom Walker,Fly Away With Me,05u81UgU27g8uL5twJ7ABz,67,0.42100000000000004,0.0,0,1
94881,Indie,Cris Cab,Just Wanna Love You (feat. J. Balvin),3d0j5Tkx2Yum7FhMvJZe85,65,0.687,0.00107,0,1
94887,Indie,LÉON,I Believe in Us,59JtQ8mThUAnRGValaExhc,65,0.555,0.0,0,1
94933,Indie,James TW,Ex,5Y0VZ9KaZMRgQ8uLCtCmbm,66,0.638,0.0,0,1
94973,Indie,Ocean Alley,Confidence,7to68V64Cu6zk0UDo5tyw3,74,0.59,0.0,0,1
95228,Indie,Nao,If You Ever (feat. 6LACK),5PkZ0mhNgfuz7SqiuruKlh,65,0.488,3.0299999999999998e-05,0,1
95276,Indie,James TW,When You Love Someone - Acoustic,6668ZaUUXqZ25Tb0DMr2HO,68,0.711,0.0,0,1
95296,Indie,Xavier Rudd,Follow the Sun,3KS09EvUKTtPgTHbBBsLCw,67,0.613,2.6300000000000002e-05,0,1
95433,Indie,Jai Wolf,Lose My Mind (feat. Mr Gabriel),7nRgXWoPQDLYoinFlw0gqU,59,0.606,0.498,0,1
95477,Indie,Crush,Beautiful,6mzF8HvHdVrzJNd8M1uFCS,66,0.524,0.0,0,1
95620,Indie,Sticky Fingers,Rum Rage,5uBK8Ap1BCEc4GgMcEjeic,67,0.594,0.0,0,1
95627,Indie,The Mayries,Black Beatles - Acoustic,7tOwlsbz3lmbEjxmury4qZ,67,0.7120000000000001,0.0,0,1
95639,Indie,Halloran & Kate,Weak - Acoustic,5RvpcF6WipmIipuZbjJkVV,66,0.58,0.0,0,1
95723,Indie,Missy & Blonde,Something Just Like This - Acoustic,6tmwEEqi4o7wpys88d0sqg,71,0.608,0.000252,0,1
95873,Indie,Jósean Log,Chachachá,6aommJFM8i3iT4inKuDSXh,72,0.68,4.67e-06,0,1
95989,Indie,Astrid S,Such A Boy,3oIhthYPSKwAwJLA8JClkV,66,0.6629999999999999,1.06e-06,0,1
96041,Indie,James TW,For You,0CJvDUBeEL1Rmpx7MH28CQ,66,0.7170000000000001,0.0,0,1
96761,Indie,James TW,Torn - Bonus Track,5511Aj0mYSejKP6fplsoRk,65,0.599,0.0,0,1
97068,Children’s Music,Natalia Lafourcade,Hasta la Raíz,3lGMtkONrZdJ8kTCg6KIFf,72,0.585,0.000306,0,1
98973,Children’s Music,Natalia Lafourcade,Nunca Es Suficiente,2niUiaoJDCzNldW0pV66zb,66,0.6990000000000001,2.31e-06,0,1
99135,Children’s Music,Natalia Lafourcade,Lo Que Construimos,5wWxUdgn2OugIOvLJOdreH,67,0.667,3.61e-06,0,1
99211,Children’s Music,Orange & Lemons,Hanggang Kailan - Umuwi Ka Na Baby,5UhpceEr5XmbVwyoIUIRnh,68,0.556,2.19e-06,0,1
99880,Children’s Music,Calle 13,La Vuelta Al Mundo,1jlKdNbOA90rjnt88GJnwO,69,0.748,1.62e-06,0,1
99961,Children’s Music,Aleks Syntek,Duele El Amor,0oXLSuno5adlHcPzlzs8l6,65,0.674,1.52e-06,0,1
100043,Children’s Music,Elefante,Durmiendo con la Luna,1lS060MuE8QTmDPFXhSCD3,67,0.612,7.05e-06,0,1
100080,Children’s Music,Moonstar88,Migraine,7zzZmpw8L66ZPjH1M6qmOs,67,0.664,2.88e-06,0,1
102079,Children’s Music,Aterciopelados,Bolero Falaz,6sayXgNAqCmfUAqGAxP4xA,65,0.685,8.75e-06,0,1
102892,Children’s Music,Moderatto,Ya Lo Veía Venir,55TzaicixkSM6XT23JvIZA,66,0.49200000000000005,0.0008699999999999999,0,1
102953,Children’s Music,Red Hot Chili Peppers,Blood Sugar Sex Magik,4ddA4oHvhrGx196qF5ZyQe,53,0.63,0.429,0,1
103455,Children’s Music,Dread Mar I,Nada,144QZxwZrt0PW1ywGh731K,63,0.64,0.0,0,1
107814,Pop,Ariana Grande,"thank u, next",2rPE9A1vEgShuZxxzR2tZH,95,0.7240000000000001,0.0,0,1
107817,Pop,Ariana Grande,bloodline,2hloaUoRonYssMuqLCBLTX,91,0.758,0.000157,0,1
107826,Pop,Cardi B,Please Me,0PG9fbaaHFHfre2gUVo7AN,91,0.747,0.0,0,1
107828,Pop,Ariana Grande,in my head,4T652DlATVHe0jdLKaN3Bw,88,0.662,0.00013700000000000002,0,1
107835,Pop,Post Malone,rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,91,0.5870000000000001,6.56e-05,0,1
107843,Pop,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,90,0.6990000000000001,3.11e-06,0,1
107844,Pop,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,89,0.7390000000000001,0.0,0,1
107849,Pop,Khalid,Saturday Nights,7vGGAJBkHKxKtOnGjQduDV,87,0.54,1.93e-05,0,1
107851,Pop,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,96,0.841,3.33e-06,0,1
107854,Pop,Ariana Grande,breathin,4OafepJy2teCjYJbvFE60J,87,0.568,1.3699999999999998e-05,0,1
107855,Pop,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,86,0.708,0.0,0,1
107868,Pop,Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,87,0.602,5.9999999999999995e-05,0,1
107869,Pop,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),5YAP8zpqj1eIX88makBjDe,84,0.613,0.0,0,1
107873,Pop,Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,85,0.61,0.0,0,1
107875,Pop,Pedro Capó,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,97,0.826,0.0,0,1
107885,Pop,Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,84,0.763,0.0,0,1
107891,Pop,Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC,84,0.67,1.02e-06,0,1
107900,Pop,Future,First Off (feat. Travis Scott),3WRIaWsws011vHMd9uzPjG,85,0.7340000000000001,0.0,0,1
107903,Pop,Shawn Mendes,In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,87,0.622,0.0,0,1
107904,Pop,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,82,0.7020000000000001,0.0,0,1
107924,Pop,Zara Larsson,Ruin My Life,5tAa8Uaqr4VvA3693mbIhU,88,0.665,0.0,0,1
107933,Pop,Post Malone,White Iverson,6eT7xZZlB2mwyzJ2sUKG6w,83,0.675,0.0,0,1
107940,Pop,Bryce Vine,Drew Barrymore,0OgGn1ofaj55l2PcihQQGV,78,0.763,0.00118,0,1
107953,Pop,Madison Beer,Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,82,0.7040000000000001,0.0,0,1
107957,Pop,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,85,0.601,1.68e-06,0,1
107959,Pop,Ariana Grande,Into You,2meEiZKWkiN28gITzFwQo5,84,0.623,1.9e-06,0,1
107963,Pop,Lennon Stella,La Di Da,2YyvWje3cEYyqgYhNUIaBJ,81,0.6890000000000001,0.0011099999999999999,0,1
107964,Pop,Bryson Tiller,Exchange,43PuMrRfbyyuz4QpZ3oAwN,81,0.53,0.0,0,1
107968,Pop,Halsey,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,81,0.742,0.0,0,1
107970,Pop,Russ,Missin You Crazy,4ve2uzqdwnHr20G5YgMMqr,82,0.716,0.0,0,1
107971,Pop,Khalid,Saved,248OFOZef6ShXv6DGgbnxU,80,0.7390000000000001,0.0,0,1
107973,Pop,Jason Mraz,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,85,0.6859999999999999,0.0,0,1
107979,Pop,Kygo,Think About You (feat. Valerie Broussard),3Kuu5vASpXK8oRsxOvau6P,86,0.6729999999999999,0.0,0,1
107982,Pop,blackbear,Idfc,6y6jbcPG4Yn3Du4moXaenr,80,0.63,4.04e-05,0,1
107984,Pop,Hozier,Almost (Sweet Music),2e9N4vHYVUwSwRorBzsZXE,78,0.42700000000000005,1.69e-06,0,1
107986,Pop,Ariana Grande,Side To Side,1pKeFVVUOPjFsOABub0OaV,84,0.65,0.0,0,1
107988,Pop,Mau y Ricky,Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,93,0.7090000000000001,3.29e-06,0,1
107992,Pop,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,84,0.47700000000000004,0.0,0,1
107998,Pop,Sam Smith,"Fire On Fire - From ""Watership Down""",5rFj8OzffT0iggSjcBaeND,86,0.584,0.0,0,1
107999,Pop,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,0.825,0.0,0,1
108001,Pop,Bruno Mars,Just the Way You Are,7BqBn9nzAq8spo5e7cZ0dJ,80,0.637,0.0,0,1
108002,Pop,Miguel,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,78,0.674,0.0,0,1
108020,Pop,Post Malone,Paranoid,3fpVWegR6YOS1Yk5HSMYIq,80,0.61,3.84e-05,0,1
